19,32,77,5.61,5.61,1024
20,32,535,3.75,7.19,48
21,32,535,3.25,5.08,48
22,32,77,0.00,0.00,1024
23,32,535,3.25,4.68,48
24,32,35,8.47,8.57,540
25,32,77,4.10,4.10,1024
26,32,77,0.19,0.19,1024
27,32,77,2.06,2.06,1024
28,32,77,2.92,2.92,1024
29,32,77,8.22,8.22,1024
30,32,35,7.71,8.15,540
31,32,77,2.67,2.67,1024
32,32,535,3.25,4.83,48
33,32,535,7.75,8.61,48
34,32,20,2.27,2.66,68
35,32,38,11.01,11.19,664
36,32,23,14.39,15.41,124
37,32,22,18.05,18.95,512
38,32,35,6.83,7.71,540
39,32,530,11.72,12.70,48
40,32,23,12.56,13.94,124
41,32,8,11.71,19.02,96
42,32,526,14.58,15.02,144
43,32,535,4.33,6.43,48
44,32,535,3.25,5.55,48
45,32,283,9.74,10.45,1024
46,32,35,9.00,9.26,540
47,32,530,7.53,7.53,48
48,32,535,3.25,6.26,48
49,32,530,6.50,6.75,48
50,32,77,0.38,0.38,1024
51,32,77,3.60,3.60,1024
52,32,77,0.00,0.00,1024
53,32,77,0.69,0.69,1024
54,32,535,4.44,7.67,48
55,32,77,4.10,4.10,1024
56,32,77,0.19,0.19,1024
57,32,77,0.68,0.68,1024
58,32,77,2.38,2.38,1024
59,32,77,7.08,7.08,1024
0,33,77,3.10,3.10,1024
1,33,535,4.58,4.95,48
2,33,77,5.20,5.20,1024
3,33,77,2.80,2.80,1024
4,33,77,5.70,5.70,1024
5,33,77,0.38,0.38,1024
6,33,77,0.67,0.67,1024
7,33,35,8.53,9.02,540
8,33,77,6.43,6.43,1024
9,33,77,2.66,2.66,1024
10,33,77,6.93,6.93,1024
11,33,77,3.05,3.05,1024
12,33,530,6.50,6.75,48
13,33,535,5.72,7.47,48
14,33,35,7.87,9.00,540
15,33,77,3.28,3.28,1024
16,33,535,3.92,5.30,48
17,33,77,8.60,8.60,1024
18,33,35,9.62,10.06,540
19,33,77,4.65,4.65,1024
20,33,77,7.42,7.42,1024
21,33,77,1.85,1.85,1024
22,33,77,1.12,1.12,1024
23,33,35,8.53,9.02,540
24,33,77,6.43,6.43,1024
25,33,77,1.20,1.20,1024
26,33,77,0.00,0.00,1024
27,33,77,0.22,0.22,1024
28,33,530,7.53,7.66,48
29,33,77,5.69,5.69,1024
30,33,77,1.74,1.74,1024
31,33,77,1.78,1.78,1024
32,33,77,0.00,0.00,1024
33,33,535,3.25,7.61,48
34,33,85,20.57,40.67,448
35,33,85,20.73,26.96,448
36,33,85,34.26,43.88,448
37,33,85,31.04,37.27,448
38,33,233,16.08,16.09,640
39,33,85,25.68,32.14,448
40,33,85,34.41,48.72,448
41,33,85,32.17,45.96,448
42,33,156,11.30,12.73,548
43,33,526,10.06,12.97,144
44,33,530,6.50,6.75,48
45,33,535,5.72,7.47,48
46,33,35,7.87,9.00,540
47,33,77,3.28,3.28,1024
48,33,535,3.92,5.30,48
49,33,77,8.60,8.60,1024
50,33,35,9.62,10.06,540
51,33,77,4.65,4.65,1024
52,33,77,6.46,6.46,1024
53,33,77,2.32,2.32,1024
54,33,535,3.25,3.69,48
55,33,77,1.39,1.39,1024
56,33,77,0.19,0.19,1024
57,33,77,0.47,0.47,1024
58,33,77,2.76,2.76,1024
59,33,77,2.39,2.39,1024
